Season,DayNum,team1_TeamID,team1_GameScore,team2_TeamID,team2_GameScore,WLoc,NumOT,team1_TeamName,team1_FirstD1Season,team1_LastD1Season,team1_Seed,team1_W,team1_L,team1_WP_5,team1_Score,team1_opponent_Score,team1_FGM,team1_FGA,team1_FGM3,team1_FGA3,team1_FTM,team1_FTA,team1_OR,team1_DR,team1_Ast,team1_TO,team1_Stl,team1_Blk,team1_PF,team1_opponent_FGM,team1_opponent_FGA,team1_opponent_FGM3,team1_opponent_FGA3,team1_opponent_FTM,team1_opponent_FTA,team1_opponent_OR,team1_opponent_DR,team1_opponent_Ast,team1_opponent_TO,team1_opponent_Stl,team1_opponent_Blk,team1_opponent_PF,team1_FGP,team1_FG3P,team1_FTP,team1_opponent_FGP,team1_opponent_FG3P,team1_opponent_FTP,team1_WP,team1_rank,team1_school,team1_name,team1_conference,team1_wins,team1_losses,team1_wpct,team1_seed,team1_w_l,team1_adjem,team1_adjo,team1_adjoR,team1_adjd,team1_adjdR,team1_adjt,team1_adjtR,team1_luck,team1_luckR,team1_adjems,team1_adjemsR,team1_oppos,team1_opposR,team1_oppds,team1_oppdsR,team1_adjemn,team1_adjemnR,team2_TeamName,team2_FirstD1Season,team2_LastD1Season,team2_Seed,team2_W,team2_L,team2_WP_5,team2_Score,team2_opponent_Score,team2_FGM,team2_FGA,team2_FGM3,team2_FGA3,team2_FTM,team2_FTA,team2_OR,team2_DR,team2_Ast,team2_TO,team2_Stl,team2_Blk,team2_PF,team2_opponent_FGM,team2_opponent_FGA,team2_opponent_FGM3,team2_opponent_FGA3,team2_opponent_FTM,team2_opponent_FTA,team2_opponent_OR,team2_opponent_DR,team2_opponent_Ast,team2_opponent_TO,team2_opponent_Stl,team2_opponent_Blk,team2_opponent_PF,team2_FGP,team2_FG3P,team2_FTP,team2_opponent_FGP,team2_opponent_FG3P,team2_opponent_FTP,team2_WP,team2_rank,team2_school,team2_name,team2_conference,team2_wins,team2_losses,team2_wpct,team2_seed,team2_w_l,team2_adjem,team2_adjo,team2_adjoR,team2_adjd,team2_adjdR,team2_adjt,team2_adjtR,team2_luck,team2_luckR,team2_adjems,team2_adjemsR,team2_oppos,team2_opposR,team2_oppds,team2_oppdsR,team2_adjemn,team2_adjemnR,outcome
2010,137,1199,60,1211,67,N,0,Florida St,1985,2020,9,22,9,0.6,68.48387096774194,60.16129032258065,24.580645161290324,54.03225806451613,5.806451612903226,17.322580645161292,13.516129032258064,20.93548387096774,12.741935483870968,25.29032258064516,13.903225806451612,16.774193548387096,8.387096774193548,6.32258064516129,17.838709677419356,20.612903225806452,55.12903225806452,6.451612903225806,19.612903225806452,12.483870967741936,18.677419354838708,12.225806451612904,20.225806451612904,9.709677419354838,16.06451612903226,8.03225806451613,2.3548387096774195,18.580645161290324,0.4549253731343284,0.33519553072625696,0.6456086286594761,0.37390286717378585,0.3289473684210526,0.6683937823834197,0.7096774193548387,33,Florida St. 9,florida st.,ACC,22,10,0.6875,9,22-10,18.02,105,145,87,2,65.3,208,0.009,142,9.01,26,107.3,34,98.3,21,-2.88,241,Gonzaga,1985,2020,8,25,6,0.8,77.51612903225806,67.87096774193549,27,54.74193548387097,5.548387096774194,15.193548387096774,17.967741935483872,26.967741935483872,10.580645161290322,27.35483870967742,13.516129032258064,13.064516129032258,6.451612903225806,4.096774193548387,18.096774193548388,24.225806451612904,59.064516129032256,6.354838709677419,19,13.064516129032258,20.032258064516128,10.96774193548387,22.032258064516128,12.193548387096774,12.870967741935484,6.548387096774194,2.870967741935484,21.35483870967742,0.49322333529758394,0.36518046709129515,0.6662679425837321,0.4101583833970508,0.33446519524617996,0.6521739130434783,0.8064516129032258,44,Gonzaga 8,gonzaga,WCC,27,7,0.7941176470588235,8,27-7,16.14,112.3,38,96.1,63,67.5,95,0.079,23,3.42,104,105.5,79,102.1,137,4.43,61,L
2010,137,1155,78,1281,86,N,0,Clemson,1985,2020,7,21,10,0.4,73.29032258064517,63.83870967741935,26.548387096774192,58.54838709677419,6.580645161290323,19.580645161290324,13.612903225806452,20.64516129032258,12.96774193548387,23.70967741935484,14.161290322580646,14.838709677419354,9.64516129032258,4.838709677419355,17.483870967741936,23.096774193548388,55.16129032258065,4.612903225806452,15.67741935483871,13.03225806451613,19.258064516129032,12,22.903225806451612,11.709677419354838,17.483870967741936,8,3.129032258064516,18.419354838709676,0.45344352617079886,0.3360790774299835,0.659375,0.41871345029239765,0.294238683127572,0.6767169179229481,0.6774193548387096,25,Clemson 7,clemson,ACC,21,11,0.65625,7,21-11,19.28,110.9,50,91.6,20,67.6,87,-0.041,277,8.76,31,106.3,61,97.6,11,-2.85,239,Missouri,1985,2020,10,22,10,0.4,77.5625,65.8125,27.375,62.03125,7.6875,20.71875,15.125,20.78125,12.96875,22.40625,15.25,13,10.9375,4.65625,19.28125,22.75,55.625,5.25,17.03125,15.0625,21.53125,13.65625,24.34375,11.125,19.65625,6.1875,3.09375,18.84375,0.44130982367758187,0.37104072398190047,0.7278195488721805,0.40898876404494383,0.30825688073394497,0.6995645863570392,0.6875,22,Missouri 10,missouri,B12,23,11,0.6764705882352942,10,23-11,19.99,111.5,46,91.5,18,68.8,51,-0.035,264,8.17,44,107.1,39,98.9,43,-6.1,306,L
2010,137,1436,56,1393,79,N,0,Vermont,1985,2020,16,25,9,0.8,70.61764705882354,64.3529411764706,23.61764705882353,53.470588235294116,4.735294117647059,14.764705882352942,18.647058823529413,27.058823529411764,12.264705882352942,24.852941176470587,12.058823529411764,14.058823529411764,6.794117647058823,4.117647058823529,18.352941176470587,22.58823529411765,56.94117647058823,5.470588235294118,17.352941176470587,13.705882352941176,19.91176470588235,12.411764705882353,21.58823529411765,10.676470588235293,13.617647058823529,6.911764705882353,3.6470588235294117,22.441176470588236,0.4416941694169417,0.3207171314741036,0.6891304347826087,0.3966942148760331,0.3152542372881356,0.6883308714918759,0.7352941176470589,136,Vermont 16,vermont,AE,25,10,0.7142857142857143,16,25-10,3.08,104.1,151,101,136,66.1,167,0.068,35,-6.32,284,98.8,287,105.1,261,-3.11,251,Syracuse,1985,2020,1,28,4,0.6,81.46875,66.875,30.0625,58.28125,6.71875,17.4375,14.625,21.78125,12.125,26.03125,19.375,15.09375,10,6.5625,14.625,24.59375,61.65625,7.71875,24.90625,9.96875,15.625,14,20.5,15.84375,16.25,8.34375,2.3125,18.25,0.5158176943699732,0.38530465949820786,0.6714490674318508,0.39888494678155095,0.3099121706398996,0.638,0.875,3,Syracuse 1,syracuse,BE,30,5,0.8571428571428571,1,30-5,27.62,118.5,6,90.9,14,68.7,59,-0.008,191,8.62,36,108.5,10,99.8,67,-2.96,246,L
2010,137,1288,50,1452,77,N,0,Morgan St,1985,2020,15,27,9,1,76.75,70.25,26.166666666666668,60.5,5.611111111111111,16.61111111111111,18.805555555555557,26.75,15.416666666666666,24.86111111111111,12.722222222222221,13.527777777777779,6.583333333333333,4.027777777777778,21.11111111111111,24.38888888888889,57.666666666666664,4.888888888888889,14.944444444444445,16.583333333333332,24.72222222222222,13.166666666666666,23,11.38888888888889,14.444444444444445,5.861111111111111,4.166666666666667,20.583333333333332,0.43250688705234164,0.3377926421404682,0.7030114226375909,0.4229287090558767,0.3271375464684015,0.6707865168539325,0.75,156,Morgan St. 15,morgan st.,MEAC,27,10,0.7297297297297297,15,27-10,1.58,105.5,135,104,203,68.6,62,0.078,24,-7.71,302,98.2,300,105.9,301,0.13,143,West Virginia,1985,2020,2,27,6,1,72.96969696969697,63.78787878787879,25.272727272727273,58.24242424242424,6.9393939393939394,20.666666666666668,15.484848484848484,22.242424242424242,15.575757575757576,22.757575757575758,15.696969696969697,11.727272727272727,5.606060606060606,4,18.333333333333332,21.939393939393938,51.72727272727273,5.424242424242424,16.303030303030305,14.484848484848484,21,10.333333333333334,21.151515151515152,11.515151515151516,13.545454545454545,5.9393939393939394,2.5757575757575757,20.90909090909091,0.4339229968782518,0.3357771260997067,0.6961852861035422,0.4241359109548916,0.3327137546468401,0.6897546897546898,0.8181818181818182,5,West Virginia 2,west virginia,BE,31,7,0.8157894736842105,2,31-7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110,1,97.5,7,5.45,50,L
2010,137,1459,49,1458,53,N,0,Wofford,1996,2020,13,25,8,1,69.03030303030303,61.878787878787875,23.545454545454547,53.72727272727273,5.818181818181818,16.757575757575758,16.12121212121212,23.939393939393938,11.515151515151516,23.939393939393938,13.515151515151516,11.969696969696969,7.0606060606060606,2.090909090909091,17.87878787878788,22.060606060606062,52.54545454545455,5.03030303030303,16.272727272727273,12.727272727272727,18.78787878787879,9.909090909090908,22.818181818181817,9.606060606060606,14.212121212121213,5.151515151515151,3.9696969696969697,19.545454545454547,0.43824027072758043,0.3471971066907776,0.6734177215189874,0.41983852364475205,0.3091247672253259,0.6774193548387096,0.7575757575757576,82,Wofford 13,wofford,SC,26,9,0.7428571428571429,13,26-9,10.12,104.6,147,94.4,45,63.5,273,-0.023,242,-1.55,193,102.2,183,103.8,203,4.23,63,Wisconsin,1985,2020,4,23,8,0.8,67.48387096774194,56.193548387096776,23.612903225806452,53.12903225806452,7.645161290322581,21.161290322580644,12.612903225806452,17.161290322580644,9.741935483870968,22.677419354838708,12.774193548387096,8.870967741935484,5.612903225806452,3.6129032258064515,16.35483870967742,20,47.87096774193548,4.096774193548387,12.258064516129032,12.096774193548388,17.516129032258064,7.838709677419355,22.35483870967742,9.451612903225806,12.129032258064516,4.483870967741935,2.2903225806451615,17.967741935483872,0.4444444444444444,0.3612804878048781,0.7349624060150377,0.41778975741239893,0.33421052631578946,0.6906077348066298,0.7419354838709677,9,Wisconsin 4,wisconsin,B10,24,9,0.7272727272727273,4,24-9,23.56,115.2,20,91.6,19,59.2,339,-0.013,202,8.69,33,107.9,18,99.2,49,1.01,128,L
2010,138,1330,68,1124,76,N,0,Old Dominion,1985,2020,11,26,8,1,67.52941176470588,57.14705882352941,25.852941176470587,57.64705882352941,4.617647058823529,14.617647058823529,11.205882352941176,17.38235294117647,15.205882352941176,23.970588235294116,15.5,12.794117647058824,7.823529411764706,2.9411764705882355,15.676470588235293,20.676470588235293,51.588235294117645,5.352941176470588,17.852941176470587,10.441176470588236,15.735294117647058,10.058823529411764,20.352941176470587,11.029411764705882,14.294117647058824,6.382352941176471,3.5588235294117645,17.11764705882353,0.44846938775510203,0.31589537223340036,0.6446700507614213,0.4007981755986317,0.29983525535420097,0.663551401869159,0.7647058823529411,37,Old Dominion 11,old dominion,CAA,27,9,0.75,11,27-9,17.51,107.8,90,90.3,10,62.6,295,0.009,141,3.17,108,105,90,101.9,127,6.16,44,Baylor,1985,2020,3,24,7,0.8,76.70967741935483,66.54838709677419,27.161290322580644,56.16129032258065,7.032258064516129,18.225806451612904,15.35483870967742,20.93548387096774,12.193548387096774,26.451612903225808,13.64516129032258,14,6.387096774193548,6.935483870967742,18.06451612903226,22.967741935483872,59.03225806451613,6.774193548387097,20.032258064516128,13.838709677419354,20.483870967741936,13,19.612903225806452,12.838709677419354,12.096774193548388,6.096774193548387,2.4838709677419355,18.70967741935484,0.48363009764503156,0.38584070796460174,0.7334360554699538,0.38907103825136613,0.33816425120772947,0.6755905511811023,0.7741935483870968,8,Baylor 3,baylor,B12,28,8,0.7777777777777778,3,28-8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237,L
2010,138,1140,72,1243,84,N,0,BYU,1985,2020,7,28,5,0.6,82.60606060606061,65.66666666666667,28.393939393939394,58.90909090909091,8.121212121212121,19.545454545454547,17.696969696969695,22.515151515151516,10.181818181818182,26.78787878787879,15.787878787878787,11.303030303030303,8.545454545454545,3.484848484848485,17.363636363636363,23,56.06060606060606,5.909090909090909,17.606060606060606,13.757575757575758,20.393939393939394,9.909090909090908,22.636363636363637,12.393939393939394,15.606060606060606,5.818181818181818,2.878787878787879,18.363636363636363,0.48199588477366256,0.41550387596899224,0.7860026917900403,0.41027027027027024,0.33562822719449226,0.674591381872214,0.8484848484848485,10,BYU 7,byu,MWC,30,6,0.8333333333333334,7,30-6,23.27,117.3,10,94,37,71.1,15,0.012,130,3.88,98,104.9,96,101,99,-0.03,148,Kansas St,1985,2020,2,25,7,0.4,79.46875,69.21875,26.25,58.53125,6.71875,18.84375,20.25,30.46875,15.3125,23.9375,14.625,14.59375,7.46875,4.8125,22.46875,22.9375,54.71875,5.40625,16.3125,17.9375,25.875,11.90625,22,11.96875,17.0625,7.15625,3.5,24.5,0.44847837693539777,0.35655058043117743,0.6646153846153846,0.41918903483723585,0.3314176245210728,0.6932367149758454,0.78125,6,Kansas St. 2,kansas st.,B12,29,8,0.7837837837837838,2,29-8,25.52,116.1,15,90.6,12,69.4,36,-0.008,192,11.99,2,109.5,2,97.5,10,2.37,96,L
2010,138,1325,68,1397,83,N,0,Ohio,1985,2020,14,20,14,1,73.44117647058823,68.55882352941177,24.5,57.529411764705884,7.235294117647059,20.235294117647058,17.205882352941178,23.470588235294116,11.382352941176471,25.352941176470587,14.088235294117647,12.705882352941176,7.529411764705882,2.6176470588235294,18.852941176470587,23.91176470588235,58.44117647058823,5.9411764705882355,19.529411764705884,14.794117647058824,21.029411764705884,13.029411764705882,25.205882352941178,13.617647058823529,15.058823529411764,5.705882352941177,3.3529411764705883,19.823529411764707,0.4258691206543967,0.35755813953488375,0.7330827067669173,0.40915953699043783,0.3042168674698795,0.7034965034965035,0.5882352941176471,94,Ohio 14,ohio,MAC,22,15,0.5945945945945946,14,22-15,8.25,107.3,103,99,100,68.8,50,-0.068,319,0.76,155,103.1,163,102.3,152,-0.9,170,Tennessee,1985,2020,6,25,8,0.8,73.63636363636364,64.93939393939394,26.757575757575758,59.121212121212125,5.878787878787879,18.757575757575758,14.242424242424242,21.303030303030305,11.727272727272727,25,14.333333333333334,13.242424242424242,8.090909090909092,3.757575757575758,19.90909090909091,21.606060606060606,54.878787878787875,6.121212121212121,20.87878787878788,15.606060606060606,22.424242424242426,11.636363636363637,24.393939393939394,11.212121212121213,16.757575757575758,6.03030303030303,4.2727272727272725,19.242424242424242,0.4525884161968221,0.3134087237479806,0.6685633001422474,0.3937051352843733,0.2931785195936139,0.6959459459459458,0.7575757575757576,30,Tennessee 6,tennessee,SEC,28,9,0.7567567567567568,6,28-9,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,L
2010,138,1307,64,1449,82,N,0,New Mexico,1985,2020,3,29,4,0.8,76.63636363636364,67.06060606060606,25.424242424242426,57.696969696969695,7.96969696969697,21.272727272727273,17.818181818181817,26.333333333333332,13.212121212121213,25.515151515151516,14.424242424242424,11.212121212121213,6.757575757575758,3.515151515151515,17.666666666666668,23.303030303030305,54.60606060606061,7.303030303030303,22.03030303030303,13.151515151515152,19.424242424242426,9.333333333333334,23.636363636363637,13,13.878787878787879,5.606060606060606,2.6666666666666665,22.696969696969695,0.4406512605042017,0.3746438746438746,0.6766398158803222,0.4267480577136515,0.3314993122420908,0.6770670826833073,0.8787878787878788,43,New Mexico 3,new mexico,MWC,30,5,0.8571428571428571,3,30-5,16.18,113.6,26,97.4,74,67.4,98,0.096,13,4.09,90,105,92,100.9,96,1.85,109,Washington,1985,2020,11,24,9,1,79.78787878787878,69.93939393939394,27.87878787878788,61.666666666666664,5.181818181818182,15.93939393939394,18.848484848484848,25.90909090909091,13.515151515151516,24.87878787878788,14,12.787878787878787,7.2727272727272725,3.9393939393939394,21.606060606060606,23.666666666666668,56.333333333333336,4.757575757575758,15.242424242424242,17.848484848484848,26.12121212121212,11.515151515151516,22.606060606060606,10.93939393939394,16.09090909090909,6.0606060606060606,3.090909090909091,21.363636363636363,0.4520884520884521,0.32509505703422054,0.727485380116959,0.42011834319526625,0.31212723658051694,0.6832946635730858,0.7272727272727273,32,Washington 11,washington,P10,26,10,0.7222222222222222,11,26-10,18.19,111.7,44,93.6,33,71.7,10,0.029,94,6.97,57,106.7,44,99.7,62,1.13,126,L
2010,139,1458,69,1165,87,N,0,Wisconsin,1985,2020,4,23,8,0.8,67.48387096774194,56.193548387096776,23.612903225806452,53.12903225806452,7.645161290322581,21.161290322580644,12.612903225806452,17.161290322580644,9.741935483870968,22.677419354838708,12.774193548387096,8.870967741935484,5.612903225806452,3.6129032258064515,16.35483870967742,20,47.87096774193548,4.096774193548387,12.258064516129032,12.096774193548388,17.516129032258064,7.838709677419355,22.35483870967742,9.451612903225806,12.129032258064516,4.483870967741935,2.2903225806451615,17.967741935483872,0.4444444444444444,0.3612804878048781,0.7349624060150377,0.41778975741239893,0.33421052631578946,0.6906077348066298,0.7419354838709677,9,Wisconsin 4,wisconsin,B10,24,9,0.7272727272727273,4,24-9,23.56,115.2,20,91.6,19,59.2,339,-0.013,202,8.69,33,107.9,18,99.2,49,1.01,128,Cornell,1985,2020,12,25,4,1,75.17241379310344,64.55172413793103,26.75862068965517,56.10344827586207,9.793103448275861,22.379310344827587,11.862068965517242,16.20689655172414,10.275862068965518,23.17241379310345,16.24137931034483,12.241379310344827,7.137931034482759,3.6206896551724137,18.24137931034483,22.06896551724138,52.3448275862069,5.758620689655173,16.310344827586206,14.655172413793103,20.379310344827587,9.89655172413793,21.517241379310345,11.344827586206897,13.793103448275861,6.344827586206897,2.793103448275862,16.82758620689655,0.4769514443761524,0.4375963020030816,0.7319148936170212,0.4216073781291173,0.35306553911205074,0.7191201353637902,0.8620689655172413,46,Cornell 12,cornell,Ivy,29,5,0.8529411764705882,12,29-5,15.92,117.4,9,101.5,149,63.9,261,0.068,36,-0.66,173,101.2,218,101.9,130,4.12,65,L
2010,139,1143,53,1181,68,N,0,California,1985,2020,8,23,10,0.8,77.96969696969697,68.39393939393939,27.90909090909091,58.45454545454545,6.575757575757576,17.636363636363637,15.575757575757576,20.575757575757574,11.484848484848484,24.272727272727273,14.454545454545455,12,5.666666666666667,2.484848484848485,17,24.636363636363637,56.84848484848485,5.666666666666667,17.636363636363637,13.454545454545455,19.303030303030305,10.757575757575758,21.12121212121212,12.454545454545455,12.93939393939394,5.454545454545454,3.8181818181818183,17.393939393939394,0.47744945567651637,0.37285223367697595,0.7569955817378499,0.4333688699360341,0.32130584192439865,0.6970172684458399,0.696969696969697,14,California 8,california,P10,24,11,0.6857142857142857,8,24-11,22.15,119.6,3,97.4,76,67.1,107,-0.043,282,9.03,25,106.5,53,97.5,8,8.46,16,Duke,1985,2020,1,29,5,0.8,77.97058823529412,61.705882352941174,26.5,60.205882352941174,7.5588235294117645,19.764705882352942,17.41176470588235,22.823529411764707,14.617647058823529,24.441176470588236,13.941176470588236,11.117647058823529,6.9411764705882355,4.205882352941177,18.529411764705884,22.38235294117647,55.411764705882355,3.8529411764705883,13.676470588235293,13.088235294117647,19.11764705882353,11.794117647058824,21.352941176470587,11.029411764705882,14.794117647058824,5.294117647058823,3.8823529411764706,19.735294117647058,0.44015632633121643,0.38244047619047616,0.7628865979381443,0.4039278131634819,0.2817204301075269,0.6846153846153846,0.8529411764705882,1,Duke 1,duke,ACC,35,5,0.875,1,35-5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,L
2010,139,1210,66,1326,75,N,0,Georgia Tech,1985,2020,10,21,12,0.6,72.51515151515152,66.0909090909091,26.303030303030305,57.878787878787875,6,16.363636363636363,13.909090909090908,21.666666666666668,13.696969696969697,26.545454545454547,13.757575757575758,16.333333333333332,7.757575757575758,5.484848484848484,18.666666666666668,22.848484848484848,59.81818181818182,6.545454545454546,20.96969696969697,13.848484848484848,20.757575757575758,13.969696969696969,22,13.090909090909092,15.06060606060606,7.909090909090909,3.303030303030303,19.12121212121212,0.4544502617801048,0.3666666666666667,0.6419580419580418,0.3819655521783181,0.31213872832369943,0.6671532846715328,0.6363636363636364,31,Georgia Tech 10,georgia tech,ACC,23,13,0.6388888888888888,10,23-13,18.22,109.2,71,91,15,68.2,67,-0.034,262,10.94,7,107.4,31,96.4,2,-2.46,229,Ohio St,1985,2020,2,27,7,1,74.23529411764706,61.205882352941174,26.823529411764707,54.05882352941177,7.323529411764706,18.88235294117647,13.264705882352942,19.294117647058822,9.088235294117647,24.38235294117647,14.705882352941176,11.323529411764707,7.147058823529412,4.088235294117647,15.294117647058824,22.11764705882353,53.85294117647059,6.794117647058823,19.794117647058822,10.176470588235293,14.411764705882353,9.676470588235293,21.647058823529413,12.382352941176471,14.205882352941176,5.147058823529412,2.0588235294117645,18.029411764705884,0.4961915125136017,0.3878504672897196,0.6875000000000001,0.4107045330420535,0.34323922734026746,0.7061224489795918,0.7941176470588235,7,Ohio St. 2,ohio st.,B10,29,8,0.7837837837837838,2,29-8,24.99,117.5,8,92.5,26,64.6,232,0.007,152,7.88,49,106.3,60,98.4,26,-2.92,243,L
2010,139,1401,61,1345,63,N,1,Texas A&M,1985,2020,5,22,9,0.8,71.2258064516129,64.74193548387096,23.612903225806452,53.70967741935484,6.225806451612903,18.548387096774192,17.774193548387096,26.806451612903224,11.903225806451612,24.451612903225808,12,12.32258064516129,6.645161290322581,3.3548387096774195,18.483870967741936,22.225806451612904,53.903225806451616,6.129032258064516,18.096774193548388,14.161290322580646,20.161290322580644,10.709677419354838,23.193548387096776,12.35483870967742,13.96774193548387,6.354838709677419,4.354838709677419,22.096774193548388,0.43963963963963965,0.33565217391304347,0.6630565583634176,0.412327947336924,0.33868092691622104,0.7024,0.7096774193548387,16,Texas A&M 5,texas a&m,B12,24,10,0.7058823529411765,5,24-10,21.33,112.6,37,91.2,17,64.3,243,-0.005,182,11.51,5,109.4,3,97.9,16,0.15,141,Purdue,1985,2020,4,27,5,0.6,71.09375,60.90625,24.8125,55.65625,5.375,16.84375,16.09375,22.15625,10.40625,22.90625,14.03125,10.875,6.90625,4.46875,18.6875,20.90625,51.84375,5.3125,14.875,13.78125,19.40625,10.5,23.46875,10.75,15.84375,5.09375,2.65625,19.125,0.44581695676586186,0.31910946196660483,0.7263751763046544,0.40325497287522605,0.35714285714285715,0.7101449275362319,0.84375,15,Purdue 4,purdue,B10,29,6,0.8285714285714286,4,29-6,22.05,109.8,65,87.7,4,66.2,161,0.07,33,8.81,30,107.8,21,99,45,-1.26,193,L
2010,143,1393,59,1139,63,N,0,Syracuse,1985,2020,1,28,4,0.6,81.46875,66.875,30.0625,58.28125,6.71875,17.4375,14.625,21.78125,12.125,26.03125,19.375,15.09375,10,6.5625,14.625,24.59375,61.65625,7.71875,24.90625,9.96875,15.625,14,20.5,15.84375,16.25,8.34375,2.3125,18.25,0.5158176943699732,0.38530465949820786,0.6714490674318508,0.39888494678155095,0.3099121706398996,0.638,0.875,3,Syracuse 1,syracuse,BE,30,5,0.8571428571428571,1,30-5,27.62,118.5,6,90.9,14,68.7,59,-0.008,191,8.62,36,108.5,10,99.8,67,-2.96,246,Butler,1985,2020,5,28,4,1,70.09375,60.03125,22.71875,50.1875,6.75,19.75,17.90625,23.9375,9.25,23.59375,12.8125,12.40625,6.84375,2.46875,18.5,21.1875,51.125,5,16.1875,12.65625,18.3125,8.75,20.40625,10.53125,13.6875,5.1875,3.0625,20.875,0.4526774595267746,0.34177215189873417,0.7480417754569191,0.41442542787286063,0.3088803088803089,0.6911262798634812,0.875,12,Butler 5,butler,Horz,33,5,0.868421052631579,5,33-5,22.45,111,49,88.5,7,63,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4,L
2010,143,1462,96,1243,101,N,2,Xavier,1985,2020,6,24,8,0.8,80.03125,69.0625,27.59375,59.15625,6.96875,18.75,17.875,25.0625,12.5,27.59375,14.3125,13.21875,6.78125,3.8125,18.78125,25.09375,61.0625,5.59375,19,13.28125,20.25,11.5,23.1875,13.25,13.125,6.65625,4.65625,20.8125,0.4664553618594823,0.37166666666666665,0.713216957605985,0.4109518935516888,0.2944078947368421,0.6558641975308642,0.75,18,Xavier 6,xavier,A10,26,9,0.7428571428571429,6,26-9,20.87,115.5,18,94.6,47,68.9,47,0.01,139,8.04,46,106.2,64,98.2,19,7.27,30,Kansas St,1985,2020,2,25,7,0.4,79.46875,69.21875,26.25,58.53125,6.71875,18.84375,20.25,30.46875,15.3125,23.9375,14.625,14.59375,7.46875,4.8125,22.46875,22.9375,54.71875,5.40625,16.3125,17.9375,25.875,11.90625,22,11.96875,17.0625,7.15625,3.5,24.5,0.44847837693539777,0.35655058043117743,0.6646153846153846,0.41918903483723585,0.3314176245210728,0.6932367149758454,0.78125,6,Kansas St. 2,kansas st.,B12,29,8,0.7837837837837838,2,29-8,25.52,116.1,15,90.6,12,69.4,36,-0.008,192,11.99,2,109.5,2,97.5,10,2.37,96,L
2010,143,1165,45,1246,62,N,0,Cornell,1985,2020,12,25,4,1,75.17241379310344,64.55172413793103,26.75862068965517,56.10344827586207,9.793103448275861,22.379310344827587,11.862068965517242,16.20689655172414,10.275862068965518,23.17241379310345,16.24137931034483,12.241379310344827,7.137931034482759,3.6206896551724137,18.24137931034483,22.06896551724138,52.3448275862069,5.758620689655173,16.310344827586206,14.655172413793103,20.379310344827587,9.89655172413793,21.517241379310345,11.344827586206897,13.793103448275861,6.344827586206897,2.793103448275862,16.82758620689655,0.4769514443761524,0.4375963020030816,0.7319148936170212,0.4216073781291173,0.35306553911205074,0.7191201353637902,0.8620689655172413,46,Cornell 12,cornell,Ivy,29,5,0.8529411764705882,12,29-5,15.92,117.4,9,101.5,149,63.9,261,0.068,36,-0.66,173,101.2,218,101.9,130,4.12,65,Kentucky,1985,2020,1,32,2,1,79.23529411764706,65.26470588235294,28,58.470588235294116,5.970588235294118,17.5,17.264705882352942,25.441176470588236,14.294117647058824,27.058823529411764,14.705882352941176,14.5,7.264705882352941,7.235294117647059,16.235294117647058,23.38235294117647,61.35294117647059,6.588235294117647,20.794117647058822,11.911764705882353,17,12.852941176470589,20.647058823529413,10.970588235294118,14.088235294117647,6.852941176470588,3.1176470588235294,20.91176470588235,0.47887323943661975,0.3411764705882353,0.6786127167630058,0.3811121764141899,0.31683168316831684,0.7006920415224913,0.9411764705882353,4,Kentucky 1,kentucky,SEC,35,3,0.9210526315789473,1,35-3,26.54,114.9,22,88.3,6,68.3,66,0.06,43,7.06,55,106.5,50,99.5,57,-1.28,194,L
2010,144,1388,49,1124,72,N,0,St Mary's CA,1985,2020,10,25,5,1,78.8,66.26666666666667,28.033333333333335,58,8.5,20.666666666666668,14.233333333333333,18.6,10.833333333333334,25.833333333333332,16.4,11.466666666666667,5.166666666666667,5.266666666666667,16.833333333333332,25.233333333333334,59.266666666666666,3.7666666666666666,13.333333333333334,12.033333333333333,18.633333333333333,11.533333333333333,21.133333333333333,9.633333333333333,11.033333333333333,5.6,2.466666666666667,17.566666666666666,0.48333333333333334,0.41129032258064513,0.7652329749103942,0.42575928008998876,0.2825,0.6457960644007156,0.8333333333333334,29,Saint Mary's 10,saint mary's,WCC,28,6,0.8235294117647058,10,28-6,18.59,116.5,14,97.9,85,66.2,158,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123,Baylor,1985,2020,3,24,7,0.8,76.70967741935483,66.54838709677419,27.161290322580644,56.16129032258065,7.032258064516129,18.225806451612904,15.35483870967742,20.93548387096774,12.193548387096774,26.451612903225808,13.64516129032258,14,6.387096774193548,6.935483870967742,18.06451612903226,22.967741935483872,59.03225806451613,6.774193548387097,20.032258064516128,13.838709677419354,20.483870967741936,13,19.612903225806452,12.838709677419354,12.096774193548388,6.096774193548387,2.4838709677419355,18.70967741935484,0.48363009764503156,0.38584070796460174,0.7334360554699538,0.38907103825136613,0.33816425120772947,0.6755905511811023,0.7741935483870968,8,Baylor 3,baylor,B12,28,8,0.7777777777777778,3,28-8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237,L
